Orientation Trunk AP,Orientation Thigh AP,Orientation Shank AP,Orientation Trunk ML,Orientation Thigh ML,Orientation Shank ML,Angle Hip,Angle Knee,Angle Ankle,Hyperextend Hip,Hyperextend Knee,Ang Velocity Knee,Ang Velocity Hip,Ang Velocity Ankle,STS Phase,Horiz Disp,Verti Disp,Horiz Vel,Verti Vel,Trunk Jerk - Ang,Thigh Jerk - Ang,Shank Jerk - Ang,Tri Osc,,
2.91519,-71.90699,22.19061,4.73124,60.00000,3.94581,74.82218,49.71638,0.00000,0.00000,0.00000,0.16630,0.66380,0.03424,0.00000,0.36379,0.62443,0.23020,0.05846,1.69571,3.64994,2.37149,0.29000,,
2.12498,-72.02542,22.16952,4.89502,60.00000,3.90460,74.15040,49.85590,0.00000,0.00000,0.00000,0.13953,0.67178,0.02109,0.00000,0.36154,0.62385,0.22462,0.05887,1.52767,1.85442,1.73898,0.28000,,
1.33465,-72.17043,22.13780,5.05824,60.00000,3.85638,73.50508,50.03263,0.00000,0.00000,0.00000,0.17673,0.64532,0.03172,0.00000,0.35925,0.62302,0.22923,0.08268,5.75562,4.17415,0.99001,0.27000,,
0.58773,-72.35076,22.11378,5.21712,60.00000,3.81986,72.93849,50.23698,0.00000,0.00000,0.00000,0.20435,0.56659,0.02402,0.00000,0.35706,0.62185,0.21844,0.11740,1.57158,2.68634,2.44779,0.26000,,
-0.10111,-72.57990,22.07953,5.37944,60.00000,3.80088,72.47878,50.50037,0.00000,0.00000,0.00000,0.26339,0.45971,0.03425,0.00000,0.35498,0.62028,0.20888,0.15677,3.58445,6.87651,2.31195,0.25000,,
-0.76132,-72.79935,22.04899,5.54597,60.00000,3.80359,72.03802,50.75036,0.00000,0.00000,0.00000,0.24999,0.44076,0.03054,0.00000,0.35298,0.61872,0.19943,0.15582,1.07666,1.00677,1.04008,0.24000,,
-1.40031,-72.97540,22.01764,5.72112,60.00000,3.80389,71.57510,50.95776,0.00000,0.00000,0.00000,0.20740,0.46293,0.03134,0.00000,0.35108,0.61743,0.19062,0.12871,2.34005,2.61761,0.68702,0.23000,,
-2.03809,-73.11739,21.98778,5.89554,60.00000,3.81180,71.07931,51.12961,0.00000,0.00000,0.00000,0.17185,0.49579,0.02986,0.00000,0.34920,0.61634,0.18735,0.10883,2.01987,1.01790,0.46762,0.22000,,
-2.66259,-73.21876,21.95332,6.06896,60.00000,3.81915,70.55617,51.26544,0.00000,0.00000,0.00000,0.13583,0.52314,0.03447,0.00000,0.34738,0.61552,0.18188,0.08234,1.86130,1.48601,0.86012,0.21000,,
-3.28060,-73.27782,21.91651,6.24260,60.00000,3.82725,69.99722,51.36131,0.00000,0.00000,0.00000,0.09587,0.55895,0.03681,0.00000,0.34561,0.61497,0.17759,0.05504,4.43969,2.64208,0.42459,0.20000,,
-3.87086,-73.28983,21.88019,6.40348,60.00000,3.82662,69.41896,51.40964,0.00000,0.00000,0.00000,0.04833,0.57825,0.03632,0.00000,0.34394,0.61473,0.16665,0.02387,1.15314,2.84817,0.42389,0.19000,,
-4.40844,-73.29033,21.85598,6.53457,60.00000,3.82161,68.88189,51.43435,0.00000,0.00000,0.00000,0.02471,0.53707,0.02420,0.00000,0.34245,0.61454,0.14883,0.01951,4.68504,2.13673,1.13125,0.18000,,
-4.93522,-73.24978,21.84355,6.65236,60.00000,3.80920,68.31456,51.40623,0.00000,0.00000,0.00000,0.02812,0.56733,0.01243,0.00000,0.34105,0.61459,0.14014,0.00516,2.28790,3.53634,0.29026,0.17000,,
-5.43072,-73.20927,21.82328,6.75647,60.00000,3.79770,67.77855,51.38599,0.00000,0.00000,0.00000,0.02024,0.53601,0.02027,0.00000,0.33972,0.61464,0.13359,0.00573,2.80181,0.81640,1.39054,0.16000,,
-5.87271,-73.21063,21.80790,6.82341,60.00000,3.78934,67.33792,51.40273,0.00000,0.00000,0.00000,0.01675,0.44063,0.01538,0.00000,0.33850,0.61439,0.12109,0.02518,4.04531,0.94839,0.29259,0.15000,,
-6.28129,-73.20938,21.78668,6.88753,60.00000,3.78821,66.92809,51.42270,0.00000,0.00000,0.00000,0.01997,0.40984,0.02121,0.00000,0.33737,0.61418,0.11335,0.02176,2.81198,1.09761,1.00677,0.14000,,
-6.69247,-73.21443,21.76100,6.95342,60.00000,3.79029,66.52196,51.45343,0.00000,0.00000,0.00000,0.03073,0.40613,0.02568,0.00000,0.33622,0.61390,0.11547,0.02738,1.59957,1.50244,0.45178,0.13000,,
-7.09001,-73.21700,21.71475,7.01909,60.00000,3.78945,66.12698,51.50224,0.00000,0.00000,0.00000,0.04881,0.39497,0.04625,0.00000,0.33505,0.61368,0.11650,0.02170,3.18711,3.30628,0.70219,0.12000,,
-7.44555,-73.24579,21.65687,7.09791,60.00000,3.78235,65.80025,51.58891,0.00000,0.00000,0.00000,0.08667,0.32674,0.05788,0.00000,0.33395,0.61332,0.10994,0.03650,2.99897,2.14655,1.91280,0.11000,,
-7.77747,-73.28619,21.59045,7.18268,60.00000,3.76754,65.50871,51.69573,0.00000,0.00000,0.00000,0.10682,0.29153,0.06642,0.00000,0.33289,0.61290,0.10650,0.04244,2.02661,1.26109,0.11806,0.10000,,
-8.11269,-73.34555,21.52822,7.26687,60.00000,3.75277,65.23286,51.81733,0.00000,0.00000,0.00000,0.12159,0.27586,0.06223,0.00000,0.33181,0.61231,0.10763,0.05880,0.45251,3.11735,1.44215,0.09000,,
-8.44686,-73.46592,21.46267,7.34872,60.00000,3.73957,65.01907,52.00325,0.00000,0.00000,0.00000,0.18592,0.21379,0.06555,0.00000,0.33069,0.61127,0.11234,0.10380,2.20912,4.38944,0.78548,0.08000,,
-8.80040,-73.60097,21.40462,7.40971,60.00000,3.73555,64.80057,52.19634,0.00000,0.00000,0.00000,0.19310,0.21850,0.05805,0.00000,0.32952,0.61007,0.11654,0.11942,2.00447,0.97071,0.47093,0.07000,,
-9.16879,-73.73250,21.34599,7.45759,60.00000,3.73386,64.56371,52.38651,0.00000,0.00000,0.00000,0.19016,0.23685,0.05863,0.00000,0.32832,0.60888,0.12019,0.11969,1.51298,1.19198,0.41301,0.06000,,
-9.53517,-73.86094,21.30243,7.50355,60.00000,3.73476,64.32577,52.55850,0.00000,0.00000,0.00000,0.17200,0.23795,0.04356,0.00000,0.32716,0.60766,0.11568,0.12216,0.90387,0.60051,0.66056,0.05000,,
-9.89700,-73.96971,21.25840,7.54476,60.00000,3.73328,64.07272,52.71131,0.00000,0.00000,0.00000,0.15281,0.25305,0.04403,0.00000,0.32603,0.60657,0.11308,0.10869,3.24761,2.80645,0.51018,0.04000,,
-10.23073,-74.04321,21.22141,7.59342,60.00000,3.73458,63.81248,52.82180,0.00000,0.00000,0.00000,0.11050,0.26023,0.03699,0.00000,0.32502,0.60574,0.10150,0.08272,2.34507,2.05245,1.06454,0.03000,,
-10.53962,-74.06700,21.19531,7.64870,60.00000,3.72667,63.52738,52.87170,0.00000,0.00000,0.00000,0.04989,0.28511,0.02610,0.00000,0.32413,0.60527,0.08891,0.04705,1.05847,4.16789,1.26588,0.02000,,
-10.82716,-74.08025,21.14868,7.70971,60.00000,3.65908,63.25309,52.93157,0.00000,0.00000,0.00000,0.05988,0.27429,0.04663,0.00000,0.32325,0.60494,0.08744,0.03328,2.19301,1.16187,1.70412,0.01000,,
-11.09881,-74.12948,21.09249,7.76632,60.00000,3.57048,63.03067,53.03699,0.00000,0.00000,0.00000,0.10542,0.22242,0.05619,0.00000,0.32237,0.60437,0.08793,0.05652,1.24211,2.93666,1.02021,0.00000,,
-11.35321,-74.20882,21.04998,7.81974,60.00000,3.49587,62.85561,53.15884,0.00000,0.00000,0.00000,0.12185,0.17506,0.04251,0.00000,0.32155,0.60357,0.08208,0.08032,4.97407,2.66102,0.64196,0.01000,,
-11.55608,-74.29440,21.03670,7.84986,60.00000,3.41076,62.73832,53.25771,0.00000,0.00000,0.00000,0.09886,0.11729,0.01328,0.00000,0.32093,0.60272,0.06194,0.08547,2.55120,1.47025,0.86559,0.02000,,
-11.70935,-74.37638,21.03815,7.86198,60.00000,3.34354,62.66703,53.33823,0.00000,0.00000,0.00000,0.08052,0.07129,0.00146,0.00000,0.32048,0.60191,0.04514,0.08013,4.17053,1.30670,0.21481,0.03000,,
-11.86940,-74.45938,21.02756,7.87390,60.00000,3.26888,62.58998,53.43182,0.00000,0.00000,0.00000,0.09359,0.07705,0.01059,0.00000,0.31998,0.60112,0.04982,0.07940,3.80742,3.11217,1.49653,0.04000,,
-11.99684,-74.52309,21.02077,7.87544,60.00000,3.20018,62.52625,53.50233,0.00000,0.00000,0.00000,0.07051,0.06372,0.00679,0.00000,0.31959,0.60050,0.03908,0.06205,0.72494,1.54275,1.47784,0.05000,,
-12.08736,-74.54547,20.99809,7.87408,60.00000,3.14079,62.45811,53.54738,0.00000,0.00000,0.00000,0.04506,0.06814,0.02268,0.00000,0.31929,0.60027,0.03053,0.02347,3.29041,3.11193,1.64449,0.06000,,
-12.16108,-74.55380,20.97981,7.87084,60.00000,3.08685,62.39272,53.57399,0.00000,0.00000,0.00000,0.02661,0.06539,0.01828,0.00000,0.31905,0.60015,0.02416,0.01194,1.40199,1.59054,1.57710,0.07000,,
-12.23202,-74.56360,20.96163,7.86685,60.00000,3.03607,62.33158,53.60197,0.00000,0.00000,0.00000,0.02797,0.06114,0.01818,0.00000,0.31881,0.60002,0.02350,0.01274,1.31875,0.77594,0.97346,0.08000,,
-12.29820,-74.57212,20.94990,7.86836,60.00000,2.99187,62.27393,53.62222,0.00000,0.00000,0.00000,0.02025,0.05766,0.01173,0.00000,0.31861,0.59989,0.02062,0.01262,2.26989,0.72962,1.26085,0.09000,,
-12.36186,-74.58139,20.93866,7.86597,60.00000,2.94443,62.21954,53.64273,0.00000,0.00000,0.00000,0.02051,0.05439,0.01124,0.00000,0.31841,0.59976,0.01989,0.01299,1.49554,0.69181,0.46168,0.10000,,
-12.41560,-74.59023,20.92588,7.86348,60.00000,2.89907,62.17462,53.66434,0.00000,0.00000,0.00000,0.02161,0.04491,0.01278,0.00000,0.31823,0.59965,0.01765,0.01103,1.67563,3.03089,1.48687,0.11000,,
-12.45058,-74.60144,20.91331,7.85041,60.00000,2.85545,62.15086,53.68813,0.00000,0.00000,0.00000,0.02379,0.02376,0.01258,0.00000,0.31810,0.59955,0.01287,0.01028,0.34368,1.81356,1.33814,0.12000,,
-12.46224,-74.61484,20.89614,7.83229,60.00000,2.81289,62.15260,53.71869,0.00000,0.00000,0.00000,0.03056,0.00173,0.01716,0.00000,0.31802,0.59947,0.00803,0.00770,2.35504,2.34230,0.94132,0.13000,,
-12.47682,-74.64113,20.88284,7.81077,60.00000,2.77794,62.16431,53.75829,0.00000,0.00000,0.00000,0.03959,0.01171,0.01330,0.00000,0.31793,0.59929,0.00871,0.01841,1.29515,0.67355,0.60620,0.14000,,
-12.48271,-74.68507,20.87119,7.79007,60.00000,2.74856,62.20236,53.81388,0.00000,0.00000,0.00000,0.05560,0.03805,0.01165,0.00000,0.31786,0.59898,0.00719,0.03057,1.89376,2.28619,0.93189,0.15000,,
-12.48356,-74.72962,20.87037,7.77006,60.00000,2.71938,62.24606,53.85925,0.00000,0.00000,0.00000,0.04537,0.04370,0.00082,0.00000,0.31783,0.59866,0.00331,0.03269,0.79086,1.62826,1.05845,0.16000,,
-12.48502,-74.76609,20.86802,7.75741,60.00000,2.69536,62.28107,53.89806,0.00000,0.00000,0.00000,0.03881,0.03501,0.00235,0.00000,0.31780,0.59839,0.00331,0.02651,0.96399,0.66174,1.09445,0.17000,,
-12.48852,-74.79170,20.87649,7.75032,60.00000,2.67461,62.30318,53.91521,0.00000,0.00000,0.00000,0.01714,0.02211,0.00847,0.00000,0.31779,0.59818,0.00053,0.02116,1.17376,0.94850,0.44657,0.18000,,
-12.49658,-74.79901,20.87943,7.75028,60.00000,2.64971,62.30243,53.91959,0.00000,0.00000,0.00000,0.00438,0.00076,0.00293,0.00000,0.31777,0.59811,0.00187,0.00713,0.29953,4.23008,0.46901,0.19000,,
-12.49959,-74.79695,20.90131,7.75138,60.00000,2.64109,62.29736,53.89564,0.00000,0.00000,0.00000,0.02395,0.00507,0.02189,0.00000,0.31782,0.59807,0.00461,0.00368,1.74421,1.65835,0.59792,0.20000,,
-12.50002,-74.76622,20.92569,7.75409,60.00000,2.63915,62.26620,53.84053,0.00000,0.00000,0.00000,0.05511,0.03115,0.02438,0.00000,0.31790,0.59824,0.00773,0.01721,1.07365,3.10033,0.69853,0.21000,,
-12.47824,-74.72654,20.95284,7.75641,60.00000,2.66321,62.24831,53.77370,0.00000,0.00000,0.00000,0.06683,0.01790,0.02715,0.00000,0.31804,0.59851,0.01475,0.02623,1.29239,1.03776,0.20295,0.22000,,
-12.44443,-74.67726,20.98533,7.75834,60.00000,2.69257,62.23283,53.69193,0.00000,0.00000,0.00000,0.08178,0.01548,0.03250,0.00000,0.31824,0.59884,0.01981,0.03374,0.91282,0.96685,0.18928,0.23000,,
-12.41391,-74.62721,21.01739,7.76017,60.00000,2.71932,62.21330,53.60982,0.00000,0.00000,0.00000,0.08211,0.01953,0.03206,0.00000,0.31843,0.59918,0.01890,0.03393,1.24021,0.38209,0.32405,0.24000,,
-12.37209,-74.61256,21.04982,7.75971,60.00000,2.73072,62.24047,53.56274,0.00000,0.00000,0.00000,0.04708,0.02717,0.03243,0.00000,0.31863,0.59928,0.01963,0.00933,1.65163,1.63560,0.29775,0.25000,,
-12.31260,-74.59496,21.08419,7.75352,60.00000,2.74038,62.28236,53.51077,0.00000,0.00000,0.00000,0.05197,0.04189,0.03437,0.00000,0.31888,0.59941,0.02490,0.01345,1.63605,1.45048,0.44645,0.26000,,
-12.24004,-74.58562,21.10959,7.73680,60.00000,2.75141,62.34558,53.47603,0.00000,0.00000,0.00000,0.03474,0.06322,0.02540,0.00000,0.31913,0.59952,0.02562,0.01108,0.86760,1.19288,0.47633,0.27000,,
-12.15638,-74.57899,21.11143,7.71824,60.00000,2.79240,62.42262,53.46756,0.00000,0.00000,0.00000,0.00847,0.07704,0.00185,0.00000,0.31936,0.59968,0.02269,0.01569,0.65230,1.52138,0.45357,0.28000,,
-12.05975,-74.54373,21.10423,7.69821,60.00000,2.84621,62.48398,53.43950,0.00000,0.00000,0.00000,0.02806,0.06136,0.00720,0.00000,0.31962,0.60008,0.02578,0.04039,1.36280,1.92118,0.28313,0.29000,,
-11.96304,-74.48100,21.10398,7.67996,60.00000,2.88962,62.51796,53.37701,0.00000,0.00000,0.00000,0.06248,0.03397,0.00025,0.00000,0.31991,0.60067,0.02930,0.05894,0.88824,1.85768,0.26220,0.30000,,
-11.86547,-74.42074,21.09877,7.66203,60.00000,2.94251,62.55526,53.32197,0.00000,0.00000,0.00000,0.05505,0.03731,0.00521,0.00000,0.32019,0.60125,0.02819,0.05820,0.26546,0.33325,0.74643,0.31000,,
-11.76635,-74.35228,21.09277,7.64616,60.00000,2.98177,62.58593,53.25951,0.00000,0.00000,0.00000,0.06246,0.03067,0.00600,0.00000,0.32048,0.60190,0.02897,0.06448,0.79054,0.77851,0.45025,0.32000,,
-11.65988,-74.28532,21.07348,7.62724,60.00000,3.01838,62.62543,53.21183,0.00000,0.00000,0.00000,0.04768,0.03951,0.01929,0.00000,0.32076,0.60257,0.02763,0.06713,0.44991,1.43053,0.40620,0.33000,,
-11.54329,-74.23972,21.05389,7.60702,60.00000,3.04997,62.69643,53.18582,0.00000,0.00000,0.00000,0.02601,0.07099,0.01959,0.00000,0.32105,0.60310,0.02881,0.05268,0.46055,0.08545,0.44606,0.34000,,
-11.41558,-74.21272,21.05121,7.58641,60.00000,3.08775,62.79714,53.16151,0.00000,0.00000,0.00000,0.02431,0.10071,0.00268,0.00000,0.32139,0.60346,0.03455,0.03656,0.25121,0.60752,0.51795,0.35000,,
-11.27303,-74.19189,21.05138,7.56707,60.00000,3.12150,62.91887,53.14052,0.00000,0.00000,0.00000,0.02099,0.12173,0.00017,0.00000,0.32178,0.60379,0.03872,0.03306,0.22618,0.57131,0.59454,0.36000,,
-11.11693,-74.13490,21.06117,7.54803,60.00000,3.15965,63.01797,53.07374,0.00000,0.00000,0.00000,0.06678,0.09911,0.00979,0.00000,0.32225,0.60438,0.04702,0.05890,1.50038,0.23001,0.52998,0.37000,,
-10.95756,-74.07570,21.07870,7.52806,60.00000,3.19569,63.11813,52.99700,0.00000,0.00000,0.00000,0.07674,0.10016,0.01753,0.00000,0.32275,0.60497,0.04992,0.05894,1.06633,0.34327,0.24987,0.38000,,
-10.79224,-74.02016,21.10247,7.50757,60.00000,3.22819,63.22792,52.91768,0.00000,0.00000,0.00000,0.07932,0.10979,0.02378,0.00000,0.32327,0.60552,0.05277,0.05530,1.34445,0.40818,0.24790,0.39000,,
-10.60148,-73.95863,21.12712,7.48271,60.00000,3.26434,63.35715,52.83151,0.00000,0.00000,0.00000,0.08617,0.12923,0.02465,0.00000,0.32388,0.60614,0.06008,0.06215,1.32247,0.64434,0.38375,0.40000,,
-10.40007,-73.89268,21.15703,7.45644,60.00000,3.26898,63.49260,52.73565,0.00000,0.00000,0.00000,0.09586,0.13545,0.02990,0.00000,0.32452,0.60679,0.06449,0.06503,0.66314,0.75608,0.22303,0.41000,,
-10.19104,-73.81151,21.16437,7.43237,60.00000,3.26380,63.62047,52.64713,0.00000,0.00000,0.00000,0.08852,0.12787,0.00735,0.00000,0.32514,0.60761,0.06217,0.08156,0.89553,0.72341,0.38773,0.42000,,
-9.96945,-73.76733,21.16066,7.41217,60.00000,3.25317,63.79787,52.60667,0.00000,0.00000,0.00000,0.04047,0.17740,0.00372,0.00000,0.32575,0.60819,0.06034,0.05782,1.14931,0.54126,0.15851,0.43000,,
-9.73540,-73.73312,21.16657,7.39448,60.00000,3.23504,63.99772,52.56654,0.00000,0.00000,0.00000,0.04012,0.19984,0.00591,0.00000,0.32640,0.60868,0.06528,0.04919,0.23052,0.15880,0.15453,0.44000,,
-9.49135,-73.69061,21.16156,7.37419,60.00000,3.22359,64.19926,52.52905,0.00000,0.00000,0.00000,0.03749,0.20154,0.00502,0.00000,0.32706,0.60926,0.06591,0.05812,0.32578,0.77351,0.12865,0.45000,,
-9.23238,-73.66000,21.15957,7.35344,60.00000,3.20873,64.42761,52.50043,0.00000,0.00000,0.00000,0.02862,0.22836,0.00199,0.00000,0.32776,0.60976,0.06979,0.04961,1.06990,1.02137,0.39798,0.46000,,
-8.95114,-73.62617,21.12282,7.32815,60.00000,3.20921,64.67503,52.50336,0.00000,0.00000,0.00000,0.00293,0.24742,0.03675,0.00000,0.32843,0.61037,0.06761,0.06112,1.43202,1.93109,0.33900,0.47000,,
-8.65548,-73.61233,21.08475,7.30089,60.00000,3.22105,64.95685,52.52757,0.00000,0.00000,0.00000,0.02422,0.28181,0.03806,0.00000,0.32913,0.61084,0.06977,0.04729,0.64114,2.19922,0.14079,0.48000,,
-8.35747,-73.57684,21.05688,7.26918,60.00000,3.25999,65.21937,52.51996,0.00000,0.00000,0.00000,0.00761,0.26252,0.02787,0.00000,0.32987,0.61144,0.07440,0.06011,0.49312,0.71129,0.16929,0.49000,,
-8.04901,-73.53621,21.03401,7.23689,60.00000,3.30564,65.48720,52.50220,0.00000,0.00000,0.00000,0.01775,0.26783,0.02288,0.00000,0.33066,0.61207,0.07878,0.06272,0.48866,0.88590,0.40819,0.50000,,
-7.73710,-73.48445,21.02895,7.20393,60.00000,3.35249,65.74735,52.45550,0.00000,0.00000,0.00000,0.04671,0.26015,0.00505,0.00000,0.33151,0.61273,0.08481,0.06617,1.11168,0.71136,0.37136,0.51000,,
-7.41101,-73.42319,21.02674,7.17461,60.00000,3.40609,66.01218,52.39645,0.00000,0.00000,0.00000,0.05904,0.26483,0.00221,0.00000,0.33241,0.61346,0.08999,0.07257,0.47352,0.42700,0.27255,0.52000,,
-7.06510,-73.36030,20.99584,7.14817,60.00000,3.43300,66.29520,52.36446,0.00000,0.00000,0.00000,0.03200,0.28301,0.03090,0.00000,0.33329,0.61426,0.08854,0.08043,0.29387,0.62407,0.27198,0.53000,,
-6.69893,-73.30126,20.95451,7.12324,60.00000,3.45243,66.60233,52.34675,0.00000,0.00000,0.00000,0.01771,0.30713,0.04133,0.00000,0.33421,0.61506,0.09121,0.08007,0.65383,1.17975,0.17967,0.54000,,
-6.31726,-73.27759,20.91312,7.09545,60.00000,3.47625,66.96033,52.36446,0.00000,0.00000,0.00000,0.01772,0.35800,0.04139,0.00000,0.33514,0.61560,0.09289,0.05385,0.77640,1.83850,0.18509,0.55000,,
-5.92909,-73.26345,20.89873,7.06628,60.00000,3.52199,67.33436,52.36472,0.00000,0.00000,0.00000,0.00026,0.37403,0.01439,0.00000,0.33614,0.61600,0.10049,0.03979,2.20604,1.17014,0.30769,0.56000,,
-5.52215,-73.22954,20.90125,7.03204,60.00000,3.56826,67.70738,52.32829,0.00000,0.00000,0.00000,0.03643,0.37302,0.00252,0.00000,0.33725,0.61650,0.11102,0.05001,1.63752,1.30551,0.17707,0.57000,,
-5.09897,-73.17197,20.92238,6.99441,60.00000,3.60075,68.07300,52.24958,0.00000,0.00000,0.00000,0.07871,0.36562,0.02114,0.00000,0.33847,0.61712,0.12156,0.06229,1.54566,0.78633,0.17700,0.58000,,
-4.67667,-73.12199,20.95542,6.95726,60.00000,3.63237,68.44533,52.16657,0.00000,0.00000,0.00000,0.08301,0.37233,0.03304,0.00000,0.33970,0.61764,0.12373,0.05209,1.16581,1.48511,0.21302,0.59000,,
-4.24590,-73.06090,20.97805,6.91796,60.00000,3.66184,68.81500,52.08285,0.00000,0.00000,0.00000,0.08372,0.36967,0.02262,0.00000,0.34095,0.61825,0.12436,0.06090,1.14587,0.92206,0.48957,0.60000,,
-3.79796,-72.99403,20.99666,6.87126,60.00000,3.69795,69.19606,51.99737,0.00000,0.00000,0.00000,0.08548,0.38106,0.01861,0.00000,0.34223,0.61890,0.12845,0.06464,0.71146,1.10221,0.39544,0.61000,,
-3.33435,-72.92375,20.99300,6.81883,60.00000,3.74098,69.58941,51.93075,0.00000,0.00000,0.00000,0.06662,0.39335,0.00366,0.00000,0.34351,0.61960,0.12761,0.07035,1.10733,1.54063,0.26436,0.62000,,
-2.84916,-72.85725,20.97433,6.76422,60.00000,3.78169,70.00809,51.88293,0.00000,0.00000,0.00000,0.04782,0.41869,0.01867,0.00000,0.34480,0.62029,0.12956,0.06918,2.21700,0.21244,0.38239,0.63000,,
-2.32255,-72.79553,20.93485,6.70447,60.00000,3.81164,70.47298,51.86068,0.00000,0.00000,0.00000,0.02225,0.46489,0.03948,0.00000,0.34616,0.62098,0.13533,0.06871,2.59451,0.62683,0.42767,0.64000,,
-1.72807,-72.73531,20.90837,6.64079,60.00000,3.82552,71.00723,51.82694,0.00000,0.00000,0.00000,0.03374,0.53425,0.02648,0.00000,0.34772,0.62161,0.15650,0.06299,6.66191,0.62802,0.71362,0.65000,,
-1.12022,-72.67906,20.87661,6.57490,60.00000,3.84112,71.55885,51.80245,0.00000,0.00000,0.00000,0.02449,0.55161,0.03175,0.00000,0.34931,0.62219,0.15858,0.05748,2.56077,0.58612,0.20839,0.66000,,
-0.49779,-72.61904,20.85087,6.50283,60.00000,3.85521,72.12125,51.76817,0.00000,0.00000,0.00000,0.03428,0.56240,0.02575,0.00000,0.35095,0.62273,0.16423,0.05487,2.29131,0.58456,1.03301,0.67000,,
0.14232,-72.56365,20.83012,6.42679,60.00000,3.87788,72.70597,51.73354,0.00000,0.00000,0.00000,0.03464,0.58472,0.02075,0.00000,0.35265,0.62319,0.16983,0.04607,3.77736,0.84227,0.74109,0.68000,,
0.80799,-72.50095,20.81857,6.33295,60.00000,3.90347,73.30894,51.68238,0.00000,0.00000,0.00000,0.05116,0.60297,0.01155,0.00000,0.35444,0.62364,0.17941,0.04460,1.40920,1.01340,0.74267,0.69000,,
1.52319,-72.42831,20.80712,6.21470,60.00000,3.92889,73.95149,51.62119,0.00000,0.00000,0.00000,0.06120,0.64255,0.01145,0.00000,0.35638,0.62410,0.19336,0.04604,3.18780,1.20870,0.92583,0.70000,,
2.24229,-72.34457,20.79994,6.09467,60.00000,3.95534,74.58686,51.54463,0.00000,0.00000,0.00000,0.07655,0.63537,0.00718,0.00000,0.35834,0.62457,0.19622,0.04737,2.94376,1.92809,0.46491,0.71000,,
2.98632,-72.27814,20.79782,5.96544,60.00000,3.99177,75.26446,51.48032,0.00000,0.00000,0.00000,0.06432,0.67760,0.00212,0.00000,0.36036,0.62485,0.20271,0.02713,2.47280,0.96592,0.85090,0.72000,,
3.72957,-72.23260,20.80611,5.83628,60.00000,4.04350,75.96217,51.42649,0.00000,0.00000,0.00000,0.05383,0.69772,0.00829,0.00000,0.36240,0.62488,0.20332,0.00357,1.77974,1.87037,0.47263,0.73000,,
4.48554,-72.20541,20.84426,5.70763,60.00000,4.10301,76.69094,51.36115,0.00000,0.00000,0.00000,0.06535,0.72877,0.03815,0.00000,0.36452,0.62465,0.21234,0.02300,2.15705,2.00368,0.42662,0.74000,,
5.24055,-72.14281,20.89914,5.57871,60.00000,4.16610,77.38337,51.24367,0.00000,0.00000,0.00000,0.11747,0.69243,0.05488,0.00000,0.36671,0.62458,0.21856,0.00726,5.17413,2.08569,0.61974,0.75000,,
6.02961,-72.07111,20.95232,5.44437,60.00000,4.22190,78.10072,51.11880,0.00000,0.00000,0.00000,0.12487,0.71735,0.05317,0.00000,0.36898,0.62449,0.22764,0.00888,2.05564,1.03090,1.17713,0.76000,,
6.86826,-72.00214,21.01131,5.30319,60.00000,4.26593,78.87041,50.99084,0.00000,0.00000,0.00000,0.12796,0.76969,0.05899,0.00000,0.37140,0.62426,0.24168,0.02283,5.24135,18.42146,0.47124,0.77000,,
7.78134,-71.77357,21.05564,5.15740,60.00000,4.29052,79.55491,50.71794,0.00000,0.00000,0.00000,0.27290,0.68450,0.04433,0.00000,0.37410,0.62508,0.26968,0.08183,4.96384,14.19548,1.73235,0.78000,,
8.76158,-71.47215,21.10046,5.01175,60.00000,4.31405,80.23373,50.37170,0.00000,0.00000,0.00000,0.34624,0.67883,0.04482,0.00000,0.37703,0.62627,0.29287,0.11850,2.16601,5.49345,2.73647,0.79000,,
9.75357,-71.10888,21.12316,4.86876,60.00000,4.33554,80.86245,49.98572,0.00000,0.00000,0.00000,0.38598,0.62872,0.02270,0.00000,0.37998,0.62782,0.29526,0.15578,1.87195,7.66746,3.68420,0.80000,,
10.80590,-70.68764,21.12205,4.73611,60.00000,4.35088,81.49355,49.56560,0.00000,0.00000,0.00000,0.42012,0.63110,0.00111,1.00000,0.38308,0.62967,0.30983,0.18424,4.24210,10.18853,0.69107,0.81000,,
11.85455,-70.35061,21.08030,4.60113,60.00000,4.36354,82.20515,49.27031,0.00000,0.00000,0.00000,0.29529,0.71161,0.04174,1.00000,0.38600,0.63087,0.29190,0.12043,4.64733,4.51026,5.76606,0.82000,,
12.95547,-70.07176,21.02412,4.47313,60.00000,4.37607,83.02724,49.04765,0.00000,0.00000,0.00000,0.22266,0.82208,0.05618,1.00000,0.38896,0.63149,0.29654,0.06199,2.28610,9.19798,2.59010,0.83000,,
14.14365,-69.83555,20.96156,4.35835,60.00000,4.38678,83.97919,48.87399,0.00000,0.00000,0.00000,0.17366,0.95196,0.06256,1.00000,0.39209,0.63155,0.31301,0.00589,5.14148,5.73172,5.41364,0.84000,,
15.45278,-69.60351,20.89934,4.23944,60.00000,4.40735,85.05628,48.70417,0.00000,0.00000,0.00000,0.16982,1.07709,0.06222,1.00000,0.39552,0.63122,0.34245,0.03307,10.53784,5.44679,2.87782,0.85000,,
