Orientation Trunk AP,Orientation Thigh AP,Orientation Shank AP,Orientation Trunk ML,Angle Hip,Angle Knee,Ang Velocity Knee,Ang Velocity Hip,STS Phase,Placeholder,,
-3.40,-90.00,0.00,0.00,93.40,90.00,0.00,0.00,0.00,0.00,,
-3.40,-90.00,0.00,0.00,93.40,90.00,0.00,0.00,0.00,0.00,,
-3.40,-90.00,0.00,0.00,93.40,90.00,0.00,0.00,0.00,0.00,,
-3.40,-90.00,0.00,0.00,93.40,90.00,0.00,0.00,0.00,0.00,,
-3.40,-90.00,0.00,0.00,93.40,90.00,0.00,0.00,0.00,0.00,,
-3.40,-90.00,0.00,0.00,93.40,90.00,0.00,0.00,0.00,0.00,,
-3.40,-90.00,0.00,0.00,93.40,90.00,0.00,0.00,0.00,0.00,,
-3.40,-90.00,0.00,0.00,93.40,90.00,0.00,0.00,0.00,0.00,,
-3.40,-90.00,0.00,0.00,93.40,90.00,0.00,0.00,0.00,0.00,,
-3.40,-90.00,0.00,0.00,93.40,90.00,0.00,0.00,0.00,0.00,,
-3.40,-90.00,0.00,0.00,93.40,90.00,0.00,0.00,0.00,0.00,,
-1.70,-90.00,0.00,0.00,91.70,90.00,0.03,0.00,0.00,0.00,,
-1.70,-90.00,0.00,0.00,91.70,90.00,0.12,0.00,0.00,0.00,,
-1.70,-90.00,0.00,0.00,91.70,90.00,0.20,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.27,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.36,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.42,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.43,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.40,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.35,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.29,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.23,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.17,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.12,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.08,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.04,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.02,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.01,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.02,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.02,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.02,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.02,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.01,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.01,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.01,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.01,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.01,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
-0.00,-90.00,0.00,0.00,90.00,90.00,0.00,0.00,0.00,0.00,,
