Orientation Trunk AP,Orientation Thigh AP,Orientation Shank AP,Orientation Trunk ML,Orientation Thigh ML,Orientation Shank ML,Angle Hip,Angle Knee,Angle Ankle,Hyperextend Hip,Hyperextend Knee,Ang Velocity Knee,Ang Velocity Hip,Ang Velocity Ankle,STS Phase,Horiz Disp,Verti Disp,Horiz Vel,Verti Vel,Trunk Jerk - Ang,Thigh Jerk - Ang,Shank Jerk - Ang,Tri Osc,,
6.19522,-6.91866,13.20276,2.92363,2.69032,0.76300,13.11388,-6.28410,0.00000,0.00000,1.00000,0.13756,0.50511,0.04892,3.00000,0.46751,0.92000,0.05118,0.04663,1.68547,6.73551,3.82879,0.48000,,
5.90955,-6.79694,13.19830,2.95302,2.64361,0.84634,12.70650,-6.40135,0.00000,0.00000,1.00000,0.11726,0.40739,0.00446,3.00000,0.46704,0.92000,0.04717,0.03085,2.07666,4.91186,4.76754,0.49000,,
5.67099,-6.72817,13.20550,2.98451,2.62248,0.91774,12.39916,-6.47733,0.00000,0.00000,1.00000,0.07598,0.30734,0.00720,3.00000,0.46659,0.92000,0.04471,0.02047,0.96315,3.21945,2.18543,0.50000,,
5.47921,-6.66624,13.21142,3.01590,2.60955,0.99488,12.14545,-6.54518,0.00000,0.00000,1.00000,0.06785,0.25371,0.00592,3.00000,0.46625,0.92000,0.03430,0.01652,1.32716,3.86996,3.24190,0.51000,,
5.33583,-6.64095,13.23707,3.04872,2.61070,1.06407,11.97678,-6.59612,0.00000,0.00000,1.00000,0.05094,0.16867,0.02565,3.00000,0.46600,0.92000,0.02548,0.00724,5.75419,2.15263,1.92295,0.52000,,
5.20225,-6.62617,13.28562,3.08178,2.63647,1.14113,11.82843,-6.65945,0.00000,0.00000,1.00000,0.06333,0.14835,0.04855,3.00000,0.46580,0.92000,0.01972,0.00227,1.69189,7.83309,4.45482,0.53000,,
5.06656,-6.59118,13.36550,3.11519,2.66036,1.22482,11.65774,-6.77431,0.00000,0.00000,1.00000,0.11487,0.17069,0.07988,3.00000,0.46572,0.92000,0.00752,0.00048,2.66418,2.18288,1.21773,0.54000,,
4.93264,-6.51512,13.47076,3.15402,2.68227,1.31279,11.44776,-6.95564,0.00000,0.00000,1.00000,0.18132,0.20997,0.10526,3.00000,0.46582,0.92000,0.00932,0.00094,2.30497,5.45339,1.36365,0.55000,,
4.75445,-6.43490,13.58207,3.20123,2.70844,1.38934,11.18935,-7.14717,0.00000,0.00000,1.00000,0.19153,0.25841,0.11131,3.00000,0.46582,0.92000,0.00007,0.00050,2.57125,3.08984,3.12076,0.56000,,
4.55106,-6.34015,13.68101,3.21748,2.70571,1.45287,10.89121,-7.34086,0.00000,0.00000,1.00000,0.19369,0.29814,0.09894,3.00000,0.46576,0.92000,0.00619,0.00425,1.08125,4.02458,0.84849,0.57000,,
4.30883,-6.21702,13.76397,3.22755,2.70481,1.49944,10.52585,-7.54695,0.00000,0.00000,1.00000,0.20610,0.36536,0.08296,3.00000,0.46562,0.92000,0.01360,0.01010,1.24315,0.45579,1.04518,0.58000,,
4.05069,-6.06286,13.83558,3.25091,2.69698,1.54524,10.11355,-7.77271,0.00000,0.00000,1.00000,0.22576,0.41229,0.07160,3.00000,0.46549,0.92000,0.01309,0.01407,1.53448,4.72365,0.54100,0.59000,,
3.77931,-5.89826,13.90073,3.26243,2.69038,1.57305,9.67757,-8.00248,0.00000,0.00000,1.00000,0.22977,0.43598,0.06516,3.00000,0.46533,0.92000,0.01569,0.01527,0.79866,4.39599,0.96157,0.60000,,
3.51251,-5.75587,13.96239,3.27176,2.65499,1.60391,9.26838,-8.20652,0.00000,0.00000,1.00000,0.20404,0.40919,0.06165,3.00000,0.46512,0.92000,0.02080,0.01271,1.59897,2.57954,0.35817,0.61000,,
3.24019,-5.64686,14.01976,3.27004,2.62366,1.62969,8.88704,-8.37291,0.00000,0.00000,1.00000,0.16638,0.38133,0.05737,3.00000,0.46481,0.92000,0.03152,0.00995,3.30324,2.15579,0.57546,0.62000,,
2.99298,-5.54041,14.04972,3.31711,2.60470,1.67020,8.53339,-8.50931,0.00000,0.00000,1.00000,0.13640,0.35366,0.02995,3.00000,0.46449,0.92000,0.03232,0.01201,1.21767,19.28406,1.16954,0.63000,,
2.77180,-5.44506,14.06982,3.37092,2.59984,1.70997,8.21687,-8.62475,0.00000,0.00000,1.00000,0.11544,0.31652,0.02010,3.00000,0.46418,0.92000,0.03056,0.01103,0.86267,4.10302,0.60420,0.64000,,
2.56844,-5.37148,14.08763,3.41302,2.62520,1.74400,7.93992,-8.71615,0.00000,0.00000,1.00000,0.09139,0.27695,0.01781,3.00000,0.46386,0.92000,0.03172,0.00865,0.46238,17.35170,2.27879,0.65000,,
2.38090,-5.26775,14.10180,3.44756,2.67526,1.78255,7.64864,-8.83405,0.00000,0.00000,1.00000,0.11791,0.29128,0.01417,3.00000,0.46365,0.92000,0.02104,0.01036,2.48146,1.85643,0.70574,0.66000,,
2.22270,-5.16383,14.11365,3.46655,2.75031,1.82171,7.38654,-8.94981,0.00000,0.00000,1.00000,0.11576,0.26211,0.01184,3.00000,0.46352,0.92000,0.01375,0.00948,2.78124,11.55966,1.17320,0.67000,,
2.15605,-5.06401,14.12308,3.52320,2.81624,1.86265,7.22006,-9.05907,0.00000,0.00000,1.00000,0.10926,0.16647,0.00943,3.00000,0.46361,0.92000,0.00905,0.00699,2.54342,5.14893,1.04166,0.68000,,
2.15665,-4.95485,14.14071,3.56854,2.86884,1.89744,7.11150,-9.18586,0.00000,0.00000,1.00000,0.12679,0.10856,0.01763,3.00000,0.46392,0.92000,0.03130,0.00462,3.10624,6.31786,1.65721,0.69000,,
2.20956,-4.85734,14.18528,3.58074,2.87239,1.90824,7.06690,-9.32794,0.00000,0.00000,1.00000,0.14207,0.04460,0.04457,3.00000,0.46441,0.92000,0.04911,0.00161,5.56207,10.83184,0.60620,0.70000,,
2.27473,-4.76794,14.23882,3.60033,2.85295,1.91122,7.04267,-9.47088,0.00000,0.00000,1.00000,0.14295,0.02424,0.05354,3.00000,0.46494,0.92000,0.05262,0.00396,0.86659,3.06388,1.68339,0.71000,,
2.32153,-4.73960,14.27104,3.61828,2.82507,1.91348,7.06112,-9.53144,0.00000,0.00000,1.00000,0.06056,0.01846,0.03222,3.00000,0.46521,0.92000,0.02745,0.00426,1.81477,2.88179,0.48818,0.72000,,
2.35996,-4.72316,14.31335,3.65143,2.81930,1.90280,7.08312,-9.59019,0.00000,0.00000,1.00000,0.05875,0.02199,0.04231,3.00000,0.46546,0.92000,0.02482,0.00637,0.78625,4.78683,1.77973,0.73000,,
2.36543,-4.69747,14.34299,3.68889,2.86009,1.90234,7.06291,-9.64552,0.00000,0.00000,1.00000,0.05532,0.02021,0.02964,3.00000,0.46561,0.92000,0.01513,0.00303,1.27021,8.04722,0.70449,0.74000,,
2.36769,-4.67779,14.35836,3.72954,2.90535,1.90511,7.04549,-9.68057,0.00000,0.00000,1.00000,0.03506,0.01742,0.01538,3.00000,0.46570,0.92000,0.00926,0.00117,0.89221,5.20665,1.34756,0.75000,,
2.34088,-4.65449,14.35241,3.76812,2.94690,1.92133,6.99537,-9.69792,0.00000,0.00000,1.00000,0.01735,0.05011,0.00596,3.00000,0.46567,0.92000,0.00291,0.00305,1.15754,6.86161,1.99617,0.76000,,
2.29633,-4.60350,14.34420,3.81141,2.95564,1.94323,6.89983,-9.74069,0.00000,0.00000,1.00000,0.04277,0.09554,0.00821,3.00000,0.46566,0.92000,0.00142,0.00553,2.13605,4.40608,1.13484,0.77000,,
2.25523,-4.54625,14.32008,3.84981,2.97203,1.96163,6.80148,-9.77383,0.00000,0.00000,1.00000,0.03314,0.09836,0.02412,3.00000,0.46563,0.92000,0.00292,0.00818,0.78453,8.08104,1.47098,0.78000,,
2.22148,-4.50300,14.30234,3.88216,3.00184,1.97320,6.72448,-9.79934,0.00000,0.00000,1.00000,0.02551,0.07700,0.01773,3.00000,0.46560,0.92000,0.00281,0.00613,2.39083,2.75084,0.66173,0.79000,,
2.21961,-4.48327,14.27930,3.90941,3.00214,1.97445,6.70288,-9.79603,0.00000,0.00000,1.00000,0.00331,0.02160,0.02304,3.00000,0.46559,0.92000,0.00139,0.00470,1.90888,9.16257,1.39009,0.80000,,
2.22158,-4.49159,14.27539,3.92858,2.96891,1.97472,6.71317,-9.78379,0.00000,0.00000,1.00000,0.01224,0.01029,0.00391,3.00000,0.46556,0.92000,0.00250,0.00005,0.92303,2.53498,0.28041,0.81000,,
2.22484,-4.51465,14.27410,3.93684,2.91225,1.95605,6.73948,-9.75945,0.00000,0.00000,1.00000,0.02435,0.02631,0.00129,3.00000,0.46551,0.92000,0.00510,0.00126,0.89771,8.43747,1.32381,0.82000,,
2.22694,-4.56019,14.31190,3.93551,2.89018,1.93866,6.78713,-9.75171,0.00000,0.00000,1.00000,0.00774,0.04764,0.03780,3.00000,0.46550,0.92000,0.00119,0.00851,0.41880,7.64508,3.10726,0.83000,,
2.22673,-4.59053,14.36201,3.93609,2.88591,1.93019,6.81726,-9.77148,0.00000,0.00000,1.00000,0.01977,0.03014,0.05011,3.00000,0.46555,0.92000,0.00499,0.00945,0.40087,7.62133,0.21554,0.84000,,
2.23013,-4.63009,14.40461,3.93452,2.87923,1.91275,6.86021,-9.77452,0.00000,0.00000,1.00000,0.00305,0.04295,0.04260,3.00000,0.46557,0.92000,0.00181,0.00898,0.41703,5.78666,3.39669,0.85000,,
2.23722,-4.62862,14.45551,3.94008,2.88454,1.90004,6.86584,-9.82689,0.00000,0.00000,1.00000,0.05237,0.00563,0.05090,3.00000,0.46572,0.92000,0.01493,0.00786,1.26759,9.67523,1.10024,0.86000,,
2.25664,-4.61218,14.47578,3.95846,2.89575,1.89719,6.86882,-9.86360,0.00000,0.00000,1.00000,0.03670,0.00298,0.02027,3.00000,0.46586,0.92000,0.01425,0.00258,2.08009,1.90199,1.68670,0.87000,,
2.26240,-4.58863,14.47872,4.00379,2.92131,1.90064,6.85103,-9.89009,0.00000,0.00000,1.00000,0.02649,0.01779,0.00294,3.00000,0.46594,0.92000,0.00805,0.00084,0.52589,3.54551,0.70954,0.88000,,
2.23663,-4.56718,14.45922,4.04372,2.94088,1.90062,6.80381,-9.89204,0.00000,0.00000,1.00000,0.00195,0.04722,0.01950,3.00000,0.46588,0.92000,0.00647,0.00494,0.92245,6.05032,0.49319,0.89000,,
2.20990,-4.54390,14.44154,4.08647,2.95854,1.90548,6.75380,-9.89764,0.00000,0.00000,1.00000,0.00560,0.05001,0.01768,3.00000,0.46582,0.92000,0.00581,0.00477,0.57449,2.77498,0.89875,0.90000,,
2.17176,-4.52077,14.42351,4.12526,2.97139,1.90706,6.69253,-9.90273,0.00000,0.00000,1.00000,0.00510,0.06127,0.01803,3.00000,0.46573,0.92000,0.00898,0.00507,0.52450,4.97146,0.48195,0.91000,,
2.14131,-4.51814,14.41065,4.16587,2.99607,1.90879,6.65945,-9.89251,0.00000,0.00000,1.00000,0.01023,0.03308,0.01286,3.00000,0.46562,0.92000,0.01067,0.00284,0.47683,1.53776,0.85076,0.92000,,
2.10247,-4.52440,14.40831,4.20225,3.03262,1.87818,6.62687,-9.88390,0.00000,0.00000,1.00000,0.00860,0.03258,0.00234,3.00000,0.46550,0.92000,0.01248,0.00089,2.57523,1.05086,0.58794,0.93000,,
2.09847,-4.52455,14.42780,4.24514,3.06116,1.84264,6.62302,-9.90325,0.00000,0.00000,1.00000,0.01935,0.00385,0.01949,3.00000,0.46553,0.92000,0.00375,0.00288,2.87684,0.62039,0.39290,0.94000,,
2.11667,-4.52304,14.44439,4.29716,3.09371,1.81140,6.63972,-9.92135,0.00000,0.00000,1.00000,0.01810,0.01670,0.01659,3.00000,0.46563,0.92000,0.00935,0.00287,0.39528,0.66922,0.23380,0.95000,,
2.12993,-4.51483,14.45589,4.34107,3.11882,1.77566,6.64476,-9.94106,0.00000,0.00000,1.00000,0.01971,0.00505,0.01150,3.00000,0.46571,0.92000,0.00841,0.00158,0.83413,1.90139,0.47164,0.96000,,
2.13854,-4.50437,14.45672,4.35121,3.14614,1.73987,6.64292,-9.95234,0.00000,0.00000,1.00000,0.01128,0.00185,0.00083,3.00000,0.46576,0.92000,0.00506,0.00030,1.56226,0.49121,0.31660,0.97000,,
2.13982,-4.49687,14.42742,4.34499,3.17233,1.70260,6.63669,-9.93056,0.00000,0.00000,1.00000,0.02179,0.00623,0.02929,3.00000,0.46571,0.92000,0.00511,0.00489,0.96899,1.52387,0.24138,0.98000,,
2.16742,-4.48104,14.37486,4.31609,3.17870,1.69273,6.64846,-9.89382,0.00000,0.00000,1.00000,0.03674,0.01177,0.05257,3.00000,0.46569,0.92000,0.00185,0.00830,1.03946,1.42210,0.45545,0.99000,,
2.22758,-4.47120,14.33894,4.27713,3.17852,1.69298,6.69878,-9.86774,0.00000,0.00000,1.00000,0.02608,0.05032,0.03592,3.00000,0.46579,0.92000,0.00951,0.00458,0.57934,1.70017,1.64422,0.98000,,
2.29245,-4.45699,14.32127,4.25167,3.17357,1.71130,6.74944,-9.86428,0.00000,0.00000,1.00000,0.00346,0.05066,0.01767,3.00000,0.46595,0.92000,0.01637,0.00190,0.69565,0.30881,1.70012,0.97000,,
2.35178,-4.44708,14.30463,4.20251,3.16651,1.73570,6.79886,-9.85755,0.00000,0.00000,1.00000,0.00673,0.04942,0.01664,3.00000,0.46609,0.92000,0.01410,0.00157,0.17581,0.28360,0.17539,0.96000,,
2.39960,-4.44316,14.29754,4.16098,3.16237,1.74571,6.84276,-9.85438,0.00000,0.00000,1.00000,0.00317,0.04390,0.00709,3.00000,0.46621,0.92000,0.01194,0.00005,0.92782,2.90517,0.16955,0.95000,,
2.43115,-4.48060,14.29004,4.11189,3.13492,1.75970,6.91175,-9.80944,0.00000,0.00000,1.00000,0.04494,0.06899,0.00750,3.00000,0.46619,0.92000,0.00264,0.00193,0.06291,3.05876,0.45293,0.94000,,
2.48658,-4.54083,14.24998,4.10820,3.10687,1.76124,7.02741,-9.70915,0.00000,0.00000,1.00000,0.10029,0.11566,0.04006,3.00000,0.46609,0.92000,0.00998,0.00092,0.82242,2.23282,0.54687,0.93000,,
2.55334,-4.61030,14.22064,4.10950,3.10196,1.73078,7.16364,-9.61034,0.00000,0.00000,1.00000,0.09881,0.13623,0.02934,3.00000,0.46602,0.92000,0.00656,0.00167,0.48347,1.28992,0.17021,0.92000,,
2.60778,-4.68183,14.21208,4.10715,3.09968,1.69120,7.28961,-9.53025,0.00000,0.00000,1.00000,0.08009,0.12596,0.00856,3.00000,0.46597,0.92000,0.00516,0.00468,0.43949,1.07452,0.46350,0.91000,,
2.63060,-4.75761,14.21219,4.07558,3.11419,1.66975,7.38820,-9.45458,0.00000,0.00000,1.00000,0.07567,0.09860,0.00011,3.00000,0.46584,0.92000,0.01247,0.00542,0.74423,0.77334,0.33970,0.90000,,
2.63699,-4.83109,14.21737,4.02794,3.13465,1.65136,7.46807,-9.38628,0.00000,0.00000,1.00000,0.06830,0.07987,0.00518,3.00000,0.46569,0.92000,0.01502,0.00565,0.31907,2.60078,0.59840,0.89000,,
2.66123,-4.86726,14.22265,3.99465,3.13838,1.62854,7.52849,-9.35539,0.00000,0.00000,1.00000,0.03089,0.06042,0.00529,3.00000,0.46568,0.92000,0.00109,0.00384,2.06151,2.17634,1.09335,0.88000,,
2.68766,-4.88103,14.22236,3.94872,3.13430,1.61293,7.56869,-9.34133,0.00000,0.00000,1.00000,0.01406,0.04020,0.00029,3.00000,0.46572,0.92000,0.00359,0.00163,1.66136,1.62508,0.25169,0.87000,,
2.78319,-4.89666,14.18067,3.92128,3.13649,1.61235,7.67985,-9.28401,0.00000,0.00000,1.00000,0.05732,0.11117,0.04169,3.00000,0.46583,0.92000,0.01124,0.00235,0.30220,1.41223,1.63229,0.86000,,
2.88682,-4.90465,14.12216,3.88340,3.13422,1.61291,7.79147,-9.21750,0.00000,0.00000,1.00000,0.06651,0.11162,0.05852,3.00000,0.46594,0.92000,0.01106,0.00498,0.53885,2.44207,0.97799,0.85000,,
2.99535,-4.92392,14.09296,3.85051,3.14020,1.58558,7.91927,-9.16904,0.00000,0.00000,1.00000,0.04846,0.12780,0.02920,3.00000,0.46611,0.92000,0.01691,0.00043,0.34283,1.12709,0.92778,0.84000,,
3.10901,-4.94537,14.08224,3.81020,3.16841,1.55906,8.05437,-9.13687,0.00000,0.00000,1.00000,0.03217,0.13511,0.01073,3.00000,0.46633,0.92000,0.02234,0.00365,0.67459,1.63880,0.57268,0.83000,,
3.22393,-4.97573,14.07699,3.76504,3.21221,1.53792,8.19966,-9.10126,0.00000,0.00000,1.00000,0.03560,0.14528,0.00525,3.00000,0.46655,0.92000,0.02186,0.00525,2.06354,0.83175,0.69346,0.82000,,
3.35922,-4.99880,14.06586,3.71423,3.24576,1.50712,8.35802,-9.06706,0.00000,0.00000,1.00000,0.03420,0.15837,0.01113,3.00000,0.46683,0.92000,0.02760,0.00482,2.23340,1.59897,1.16481,0.81000,,
3.49374,-5.02272,14.05945,3.66694,3.27121,1.48000,8.51645,-9.03674,0.00000,0.00000,1.00000,0.03032,0.15843,0.00641,3.00000,0.46711,0.92000,0.02836,0.00575,0.05988,0.48125,0.25020,0.80000,,
3.62963,-5.06968,14.03218,3.61384,3.27178,1.44033,8.69931,-8.96250,0.00000,0.00000,1.00000,0.07423,0.18286,0.02727,3.00000,0.46729,0.92000,0.01788,0.00446,0.31354,1.88252,0.29830,0.79000,,
3.76687,-5.13416,14.02037,3.56412,3.27111,1.41706,8.90102,-8.88622,0.00000,0.00000,1.00000,0.07629,0.20171,0.01181,3.00000,0.46747,0.92000,0.01779,0.00824,1.71435,5.59252,0.55009,0.78000,,
3.92841,-5.19918,14.00809,3.51969,3.32013,1.40597,9.12760,-8.80891,0.00000,0.00000,1.00000,0.07731,0.22657,0.01228,3.00000,0.46771,0.92000,0.02400,0.00954,0.77654,4.99477,0.51034,0.77000,,
4.10501,-5.27657,13.97938,3.48145,3.39633,1.40384,9.38158,-8.70281,0.00000,0.00000,1.00000,0.10610,0.25398,0.02871,3.00000,0.46792,0.92000,0.02087,0.00899,0.93694,1.76730,0.40085,0.76000,,
4.28902,-5.34950,13.94836,3.44618,3.46003,1.41309,9.63853,-8.59886,0.00000,0.00000,1.00000,0.10395,0.25695,0.03102,3.00000,0.46815,0.92000,0.02335,0.00913,1.89347,1.62969,0.29126,0.75000,,
4.49189,-5.42175,13.90260,3.41704,3.51061,1.42288,9.91364,-8.48084,0.00000,0.00000,1.00000,0.11802,0.27512,0.04577,3.00000,0.46840,0.92000,0.02484,0.00829,1.16189,1.21609,0.44727,0.74000,,
4.71217,-5.48685,13.86110,3.39092,3.55015,1.43615,10.19901,-8.37426,0.00000,0.00000,1.00000,0.10659,0.28537,0.04149,3.00000,0.46872,0.92000,0.03227,0.00985,1.62942,2.67201,0.42882,0.73000,,
4.92873,-5.53808,13.81445,3.36577,3.60813,1.44594,10.46681,-8.27637,0.00000,0.00000,1.00000,0.09789,0.26780,0.04665,3.00000,0.46906,0.92000,0.03337,0.00849,1.47047,1.07185,0.29474,0.72000,,
5.15941,-5.58842,13.76962,3.34167,3.67708,1.45215,10.74783,-8.18120,0.00000,0.00000,1.00000,0.09517,0.28102,0.04483,3.00000,0.46943,0.92000,0.03778,0.01006,0.91155,11.23536,0.36095,0.71000,,
5.40407,-5.63759,13.71584,3.30986,3.75855,1.45643,11.04166,-8.07825,0.00000,0.00000,1.00000,0.10295,0.29383,0.05378,3.00000,0.46983,0.92000,0.03952,0.01016,1.20439,6.59618,1.76668,0.70000,,
5.65740,-5.68775,13.65896,3.27117,3.81972,1.45869,11.34515,-7.97121,0.00000,0.00000,1.00000,0.10704,0.30349,0.05688,3.00000,0.47024,0.92000,0.04077,0.01105,0.34404,5.90931,0.89035,0.69000,,
5.91227,-5.73994,13.59359,3.22861,3.85687,1.45753,11.65221,-7.85365,0.00000,0.00000,1.00000,0.11755,0.30706,0.06536,3.00000,0.47062,0.92000,0.03853,0.01086,0.71945,0.72111,0.54464,0.68000,,
6.18290,-5.79944,13.52401,3.18457,3.88510,1.45949,11.98234,-7.72457,0.00000,0.00000,1.00000,0.12909,0.33013,0.06958,3.00000,0.47102,0.92000,0.03984,0.01268,0.37562,2.46361,0.44605,0.67000,,
6.45944,-5.86112,13.44910,3.14384,3.90564,1.45884,12.32056,-7.58798,0.00000,0.00000,1.00000,0.13659,0.33822,0.07491,3.00000,0.47142,0.92000,0.03950,0.01343,0.58607,2.60865,0.40061,0.66000,,
6.75217,-5.92410,13.36918,3.10366,3.94974,1.46267,12.67627,-7.44508,0.00000,0.00000,1.00000,0.14290,0.35571,0.07992,3.00000,0.47184,0.92000,0.04217,0.01499,0.70889,1.19305,0.23032,0.65000,,
7.05512,-5.98648,13.27703,3.06379,3.99423,1.46989,13.04160,-7.29055,0.00000,0.00000,1.00000,0.15453,0.36533,0.09215,3.00000,0.47226,0.92000,0.04191,0.01507,0.83939,0.77246,0.53881,0.64000,,
7.36497,-6.05936,13.14901,3.02513,4.03580,1.48012,13.42433,-7.08965,0.00000,0.00000,1.00000,0.20090,0.38272,0.12802,3.00000,0.47258,0.92000,0.03213,0.01262,0.35080,2.38148,0.47082,0.63000,,
7.67476,-6.14645,13.00389,2.98649,4.04575,1.48070,13.82121,-6.85744,0.00000,0.00000,1.00000,0.23221,0.39688,0.14512,3.00000,0.47282,0.92000,0.02428,0.01272,1.04963,2.09164,0.63582,0.62000,,
7.99414,-6.25210,12.85955,2.95224,4.05229,1.48090,14.24624,-6.60745,0.00000,0.00000,1.00000,0.24999,0.42503,0.14434,3.00000,0.47304,0.92000,0.02239,0.01658,1.46223,3.13653,1.08409,0.61000,,
8.33261,-6.35514,12.70616,2.92077,4.06175,1.46950,14.68775,-6.35102,0.00000,0.00000,1.00000,0.25643,0.44151,0.15339,3.00000,0.47330,0.92000,0.02573,0.01838,0.85149,4.62890,1.71164,0.60000,,
8.70118,-6.47600,12.55210,2.89497,4.09593,1.43818,15.17718,-6.07610,0.00000,0.00000,1.00000,0.27492,0.48943,0.15406,3.00000,0.47359,0.92000,0.02904,0.02435,0.56189,4.23348,1.83082,0.59000,,
9.09549,-6.60016,12.39612,2.87143,4.13857,1.40527,15.69565,-5.79596,0.00000,0.00000,1.00000,0.28014,0.51848,0.15598,3.00000,0.47394,0.92000,0.03442,0.02892,1.75404,4.53511,2.21090,0.58000,,
9.50354,-6.76763,12.24649,2.84820,4.19662,1.37009,16.27117,-5.47887,0.00000,0.00000,1.00000,0.31709,0.57551,0.14963,3.00000,0.47422,0.92000,0.02892,0.03721,2.06292,1.34494,3.48284,0.57000,,
9.93840,-6.99477,12.09410,2.82065,4.25229,1.33013,16.93317,-5.09933,0.00000,0.00000,1.00000,0.37954,0.66200,0.15239,3.00000,0.47443,0.92000,0.02056,0.04774,1.70694,2.38223,1.32175,0.56000,,
10.43403,-7.23307,11.94815,2.77497,4.29518,1.28229,17.66710,-4.71508,0.00000,0.00000,1.00000,0.38425,0.73393,0.14595,3.00000,0.47478,0.92000,0.03526,0.05960,1.65543,2.16637,0.47404,0.55000,,
10.99287,-7.47249,11.80766,2.71589,4.34185,1.22567,18.46536,-4.33516,0.00000,0.00000,1.00000,0.37992,0.79826,0.14050,3.00000,0.47531,0.92000,0.05271,0.07169,5.87398,1.20880,0.95788,0.54000,,
11.56408,-7.70941,11.67667,2.66006,4.37510,1.18054,19.27349,-3.96725,0.00000,0.00000,1.00000,0.36791,0.80812,0.13099,3.00000,0.47590,0.92000,0.05869,0.07854,7.07723,5.49033,1.89886,0.53000,,
12.19428,-7.95435,11.57893,2.59752,4.41522,1.13747,20.14863,-3.62458,0.00000,0.00000,1.00000,0.34267,0.87514,0.09774,3.00000,0.47670,0.92000,0.08020,0.09586,6.40960,3.85395,0.80723,0.52000,,
12.85736,-8.21695,11.49750,2.53561,4.45733,1.08802,21.07431,-3.28055,0.00000,0.00000,1.00000,0.34403,0.92568,0.08143,3.00000,0.47758,0.92000,0.08819,0.10960,1.11811,1.96121,1.99808,0.51000,,
13.51043,-8.48564,11.42127,2.48193,4.52648,1.03554,21.99607,-2.93562,0.00000,0.00000,1.00000,0.34492,0.92176,0.07623,3.00000,0.47843,0.92000,0.08501,0.11516,4.05614,7.54309,2.74826,0.50000,,
14.18011,-8.77225,11.36017,2.45512,4.62228,0.95786,22.95236,-2.58792,0.00000,0.00000,1.00000,0.34770,0.95629,0.06110,3.00000,0.47931,0.92000,0.08834,0.12727,2.95829,2.06694,1.00247,0.49000,,
14.82427,-9.08138,11.29768,2.44267,4.75630,0.87070,23.90565,-2.21631,0.00000,0.00000,1.00000,0.37162,0.95329,0.06249,3.00000,0.48007,0.92000,0.07548,0.13160,0.29348,3.01448,2.74751,0.48000,,
15.46439,-9.42047,11.22203,2.44135,4.93269,0.78302,24.88486,-1.80157,0.00000,0.00000,1.00000,0.41474,0.97921,0.07565,3.00000,0.48070,0.92000,0.06341,0.13882,4.57272,12.50132,2.59767,0.47000,,
16.04430,-9.71557,11.12455,2.45652,5.13149,0.69127,25.75986,-1.40899,0.00000,0.00000,1.00000,0.39258,0.87501,0.09748,3.00000,0.48123,0.92000,0.05271,0.12591,7.00635,11.86895,1.81239,0.46000,,
16.62607,-9.98784,11.01824,2.48004,5.33773,0.60422,26.61391,-1.03041,0.00000,0.00000,1.00000,0.37858,0.85404,0.10631,3.00000,0.48179,0.92000,0.05611,0.12702,1.91613,5.25727,1.68855,0.45000,,
17.20833,-10.26066,10.91465,2.50549,5.51962,0.51254,27.46899,-0.65399,0.00000,0.00000,1.00000,0.37642,0.85508,0.10359,3.00000,0.48236,0.92000,0.05638,0.13220,2.69251,6.75191,3.33551,0.44000,,
17.79381,-10.53712,10.80260,2.52814,5.63258,0.43505,28.33093,-0.26548,0.00000,0.00000,1.00000,0.38851,0.86194,0.11205,3.00000,0.48289,0.92000,0.05376,0.13704,1.67381,11.18035,3.99585,0.43000,,
18.40732,-10.83850,10.69133,2.53689,5.74315,0.37425,29.24582,0.14716,0.00000,0.00000,0.00000,0.41264,0.91489,0.11126,3.00000,0.48344,0.91947,0.05460,0.15107,2.80540,19.06995,3.09835,0.42000,,
19.02030,-11.13656,10.58575,2.54121,5.86774,0.32918,30.15686,0.55081,0.00000,0.00000,0.00000,0.40365,0.91105,0.10558,3.00000,0.48400,0.91791,0.05621,0.15640,1.64940,2.03667,4.37177,0.41000,,
19.63218,-11.43402,10.48067,2.54215,5.97994,0.28572,31.06620,0.95335,0.00000,0.00000,0.00000,0.40254,0.90934,0.10508,3.00000,0.48456,0.91630,0.05570,0.16134,1.54377,1.91944,0.87077,0.40000,,
20.23589,-11.72866,10.37511,2.53760,6.10267,0.24048,31.96456,1.35355,0.00000,0.00000,0.00000,0.40020,0.89836,0.10556,3.00000,0.48510,0.91465,0.05369,0.16423,1.44141,1.80525,0.81073,0.39000,,
20.81456,-12.02249,10.26986,2.52254,6.21611,0.19740,32.83705,1.75263,0.00000,0.00000,0.00000,0.39908,0.87250,0.10525,3.00000,0.48557,0.91302,0.04721,0.16353,1.34244,1.69429,0.75280,0.38000,,
21.37084,-12.31396,10.16428,2.51828,6.33702,0.15215,33.68480,2.14968,0.00000,0.00000,0.00000,0.39705,0.84775,0.10558,3.00000,0.48598,0.91139,0.04164,0.16262,1.24694,1.58669,0.69703,0.37000,,
21.93535,-12.60450,10.05890,2.52111,6.45134,0.10929,34.53985,2.54560,0.00000,0.00000,0.00000,0.39592,0.85505,0.10538,3.00000,0.48642,0.90970,0.04350,0.16888,1.15497,1.48258,0.64342,0.36000,,
